market,strategy_id,fee_mult,slippage_mult,fee_bps,slippage_bps,sharpe,cagr,mdd,trades,turnover,win_rate,valid,violations,zero_close_count,ret_inf_count,strat_ret_clamp_count,cumret_clip_count
bithumb_krw,VIDYA_TSMOM_30_ETH_GT_MA50_GATE,1,1,10,2,0.11721274,0.05383507,-0.99978623,8808,11.856019,0.41990237,True,,0,0,0,0
bithumb_krw,VIDYA_TSMOM_30_ETH_GT_MA50_GATE,1.5,1.5,15,3,0.099212395,0.046449447,-0.99980173,8808,11.856019,0.41943879,True,,0,0,0,0
bithumb_krw,VIDYA_TSMOM_30_ETH_GT_MA50_GATE,2,2,20,4,0.081268154,0.039121188,-0.99981612,8808,11.856019,0.41909357,True,,0,0,0,0
bithumb_krw,VIDYA_TSMOM_30_ETH_GT_MA50_SIZING,0.5,0.5,5,1,0.13526305,0.061278522,-0.99976952,8808,11.856019,0.4202083,True,,0,0,0,0
bithumb_krw,VIDYA_TSMOM_30_ETH_GT_MA50_SIZING,1,1,10,2,0.11721274,0.05383507,-0.99978623,8808,11.856019,0.41990237,True,,0,0,0,0
bithumb_krw,VIDYA_TSMOM_30_ETH_GT_MA50_SIZING,1.5,1.5,15,3,0.099212395,0.046449447,-0.99980173,8808,11.856019,0.41943879,True,,0,0,0,0
bithumb_krw,VIDYA_TSMOM_30_ETH_GT_MA50_SIZING,2,2,20,4,0.081268154,0.039121188,-0.99981612,8808,11.856019,0.41909357,True,,0,0,0,0
bithumb_krw,VIDYA_TSMOM_30_SCORE_AVG_GT_1_SIZING,0.5,0.5,5,1,0.23234114,0.086836358,-0.99632843,9741,10.665762,0.42048935,True,,0,0,0,0
bithumb_krw,VIDYA_TSMOM_30_SCORE_AVG_GT_1_SIZING,1,1,10,2,0.21339703,0.079884417,-0.99653099,9741,10.665762,0.42012356,True,,0,0,0,0
bithumb_krw,VIDYA_TSMOM_30_SCORE_AVG_GT_1_SIZING,1.5,1.5,15,3,0.19449418,0.072982765,-0.99672245,9741,10.665762,0.41966884,True,,0,0,0,0
bithumb_krw,VIDYA_TSMOM_30_SCORE_AVG_GT_1_SIZING,2,2,20,4,0.17564158,0.06613102,-0.99690341,9741,10.665762,0.41923679,True,,0,0,0,0
bithumb_krw,VMA_TSMOM_30_ETH_GT_MA50_GATE,0.5,0.5,5,1,0.19650562,0.085218453,-0.99988613,9773,13.491565,0.42877946,True,,0,0,0,0
bithumb_krw,VMA_TSMOM_30_ETH_GT_MA50_GATE,1,1,10,2,0.17609796,0.076610771,-0.9998948,9773,13.491565,0.42850944,True,,0,0,0,0
bithumb_krw,VMA_TSMOM_30_ETH_GT_MA50_GATE,1.5,1.5,15,3,0.155753,0.068078829,-0.99990282,9773,13.491565,0.42802752,True,,0,0,0,0
bithumb_krw,VMA_TSMOM_30_ETH_GT_MA50_GATE,2,2,20,4,0.13548488,0.059621928,-0.99991023,9773,13.491565,0.42772402,True,,0,0,0,0
bithumb_krw,VMA_TSMOM_30_ETH_GT_MA50_SIZING,0.5,0.5,5,1,0.19650562,0.085218453,-0.99988613,9773,13.491565,0.42877946,True,,0,0,0,0
bithumb_krw,VMA_TSMOM_30_ETH_GT_MA50_SIZING,1,1,10,2,0.17609796,0.076610771,-0.9998948,9773,13.491565,0.42850944,True,,0,0,0,0
bithumb_krw,VMA_TSMOM_30_ETH_GT_MA50_SIZING,1.5,1.5,15,3,0.155753,0.068078829,-0.99990282,9773,13.491565,0.42802752,True,,0,0,0,0
bithumb_krw,VMA_TSMOM_30_ETH_GT_MA50_SIZING,2,2,20,4,0.13548488,0.059621928,-0.99991023,9773,13.491565,0.42772402,True,,0,0,0,0
bithumb_krw,VMA_TSMOM_30_SCORE_AVG_GT_1_GATE,0.5,0.5,5,1,0.22618993,0.10376602,-0.99994199,10710,14.592703,0.43042428,True,,0,0,0,0
bithumb_krw,VMA_TSMOM_30_SCORE_AVG_GT_1_GATE,1,1,10,2,0.20499686,0.094220455,-0.99994667,10710,14.592703,0.43016054,True,,0,0,0,0
bithumb_krw,VMA_TSMOM_30_SCORE_AVG_GT_1_GATE,1.5,1.5,15,3,0.1838864,0.084766785,-0.99995097,10710,14.592703,0.42975321,True,,0,0,0,0
bithumb_krw,VMA_TSMOM_30_SCORE_AVG_GT_1_GATE,2,2,20,4,0.1628754,0.075404079,-0.99995494,10710,14.592703,0.42941201,True,,0,0,0,0
bithumb_krw,VMA_TSMOM_30_SCORE_AVG_GT_1_SIZING,0.5,0.5,5,1,0.3008755,0.1158256,-0.9972705,10710,11.804376,0.43042428,True,,0,0,0,0
bithumb_krw,VMA_TSMOM_30_SCORE_AVG_GT_1_SIZING,1,1,10,2,0.28005902,0.10796096,-0.99742949,10710,11.804376,0.43013906,True,,0,0,0,0
bithumb_krw,VMA_TSMOM_30_SCORE_AVG_GT_1_SIZING,1.5,1.5,15,3,0.25930833,0.10015882,-0.99757927,10710,11.804376,0.42969303,True,,0,0,0,0
bithumb_krw,VMA_TSMOM_30_SCORE_AVG_GT_1_SIZING,2,2,20,4,0.23863667,0.092418635,-0.99772038,10710,11.804376,0.42928795,True,,0,0,0,0
upbit_krw,BOLL_MID_TSMOM_30_ETH_GT_MA50_GATE,0.5,0.5,5,1,-0.0026505587,-0.0047706494,-0.91573223,4886,11.653563,0.44981915,True,,0,0,0,0
upbit_krw,BOLL_MID_TSMOM_30_ETH_GT_MA50_GATE,1,1,10,2,-0.022036766,-0.011399052,-0.9177835,4886,11.653563,0.44964831,True,,0,0,0,0
upbit_krw,BOLL_MID_TSMOM_30_ETH_GT_MA50_GATE,1.5,1.5,15,3,-0.041398026,-0.01797389,-0.91978609,4886,11.653563,0.44939765,True,,0,0,0,0
upbit_krw,BOLL_MID_TSMOM_30_ETH_GT_MA50_GATE,2,2,20,4,-0.060723059,-0.024495653,-0.92174114,4886,11.653563,0.44916188,True,,0,0,0,0
upbit_krw,BOLL_MID_TSMOM_30_ETH_GT_MA50_SIZING,0.5,0.5,5,1,-0.0026505587,-0.0047706494,-0.91573223,4886,11.653563,0.44981915,True,,0,0,0,0
upbit_krw,BOLL_MID_TSMOM_30_ETH_GT_MA50_SIZING,1,1,10,2,-0.022036766,-0.011399052,-0.9177835,4886,11.653563,0.44964831,True,,0,0,0,0
upbit_krw,BOLL_MID_TSMOM_30_ETH_GT_MA50_SIZING,1.5,1.5,15,3,-0.041398026,-0.01797389,-0.91978609,4886,11.653563,0.44939765,True,,0,0,0,0
upbit_krw,BOLL_MID_TSMOM_30_ETH_GT_MA50_SIZING,2,2,20,4,-0.060723059,-0.024495653,-0.92174114,4886,11.653563,0.44916188,True,,0,0,0,0
upbit_krw,BOLL_MID_TSMOM_30_SCORE_AVG_GT_1_SIZING,0.5,0.5,5,1,-0.028674413,-0.020363465,-0.77678024,5438,10.029257,0.44769967,True,,0,0,0,0
upbit_krw,BOLL_MID_TSMOM_30_SCORE_AVG_GT_1_SIZING,1,1,10,2,-0.048266151,-0.026118233,-0.7803468,5438,10.029257,0.44748867,True,,0,0,0,0
upbit_krw,BOLL_MID_TSMOM_30_SCORE_AVG_GT_1_SIZING,1.5,1.5,15,3,-0.067834088,-0.031831428,-0.78385756,5438,10.029257,0.44731209,True,,0,0,0,0
upbit_krw,BOLL_MID_TSMOM_30_SCORE_AVG_GT_1_SIZING,2,2,20,4,-0.087368572,-0.037503386,-0.78731337,5438,10.029257,0.44715531,True,,0,0,0,0
upbit_krw,KAMA_TSMOM_30_ETH_GT_MA50_GATE,0.5,0.5,5,1,0.03615375,-0.011709579,-0.94890917,5127,11.975929,0.42778131,True,,0,0,0,0
upbit_krw,KAMA_TSMOM_30_ETH_GT_MA50_GATE,1,1,10,2,0.015531236,-0.018577874,-0.95040524,5127,11.975929,0.42762434,True,,0,0,0,0
upbit_krw,KAMA_TSMOM_30_ETH_GT_MA50_GATE,1.5,1.5,15,3,-0.0050333701,-0.025386753,-0.9518584,5127,11.975929,0.42749961,True,,0,0,0,0
upbit_krw,KAMA_TSMOM_30_ETH_GT_MA50_GATE,2,2,20,4,-0.025530055,-0.032136791,-0.95326987,5127,11.975929,0.42732225,True,,0,0,0,0
upbit_krw,KAMA_TSMOM_30_SCORE_AVG_GT_1_SIZING,0.5,0.5,5,1,0.004822429,-0.021590595,-0.80451357,5726,10.333848,0.42524061,True,,0,0,0,0
upbit_krw,KAMA_TSMOM_30_SCORE_AVG_GT_1_SIZING,1,1,10,2,-0.015848688,-0.027564344,-0.80773601,5726,10.333848,0.42506586,True,,0,0,0,0
upbit_krw,KAMA_TSMOM_30_SCORE_AVG_GT_1_SIZING,1.5,1.5,15,3,-0.036459934,-0.033492014,-0.8109064,5726,10.333848,0.42490111,True,,0,0,0,0
upbit_krw,KAMA_TSMOM_30_SCORE_AVG_GT_1_SIZING,2,2,20,4,-0.057003318,-0.039374001,-0.81402559,5726,10.333848,0.42475432,True,,0,0,0,0
upbit_krw,SUPERTREND_TSMOM_30_ETH_GT_MA50_GATE,0.5,0.5,5,1,0.027920199,-0.012258903,-0.82795519,3351,6.6385056,0.41476138,True,,0,0,0,0
upbit_krw,SUPERTREND_TSMOM_30_ETH_GT_MA50_GATE,1,1,10,2,0.01591831,-0.016185928,-0.83111381,3351,6.6385056,0.4147152,True,,0,0,0,0
upbit_krw,SUPERTREND_TSMOM_30_ETH_GT_MA50_GATE,1.5,1.5,15,3,0.0040858629,-0.020094434,-0.83421634,3351,6.6385056,0.41461937,True,,0,0,0,0
upbit_krw,SUPERTREND_TSMOM_30_ETH_GT_MA50_GATE,2,2,20,4,-0.0076417639,-0.023984513,-0.83726375,3351,6.6385056,0.41444168,True,,0,0,0,0
upbit_krw,SUPERTREND_TSMOM_30_ETH_GT_MA50_SIZING,0.5,0.5,5,1,0.027920199,-0.012258903,-0.82795519,3351,6.6385056,0.41476138,True,,0,0,0,0
upbit_krw,SUPERTREND_TSMOM_30_ETH_GT_MA50_SIZING,1,1,10,2,0.01591831,-0.016185928,-0.83111381,3351,6.6385056,0.4147152,True,,0,0,0,0
upbit_krw,SUPERTREND_TSMOM_30_ETH_GT_MA50_SIZING,1.5,1.5,15,3,0.0040858629,-0.020094434,-0.83421634,3351,6.6385056,0.41461937,True,,0,0,0,0
upbit_krw,SUPERTREND_TSMOM_30_ETH_GT_MA50_SIZING,2,2,20,4,-0.0076417639,-0.023984513,-0.83726375,3351,6.6385056,0.41444168,True,,0,0,0,0
upbit_krw,SUPERTREND_TSMOM_30_INDEX_GT_MA50_GATE,0.5,0.5,5,1,-0.010177862,-0.036317405,-0.83619623,3695,7.4362456,0.41114063,True,,0,0,0,0
upbit_krw,SUPERTREND_TSMOM_30_INDEX_GT_MA50_GATE,1,1,10,2,-0.022742505,-0.040628254,-0.84072421,3695,7.4362456,0.41096925,True,,0,0,0,0
upbit_krw,SUPERTREND_TSMOM_30_INDEX_GT_MA50_GATE,1.5,1.5,15,3,-0.035134226,-0.044915814,-0.84512967,3695,7.4362456,0.41084132,True,,0,0,0,0
upbit_krw,SUPERTREND_TSMOM_30_INDEX_GT_MA50_GATE,2,2,20,4,-0.047416287,-0.04918022,-0.84941585,3695,7.4362456,0.4107104,True,,0,0,0,0
upbit_krw,SUPERTREND_TSMOM_30_INDEX_GT_MA50_SIZING,0.5,0.5,5,1,-0.010177862,-0.036317405,-0.83619623,3695,7.4362456,0.41114063,True,,0,0,0,0
upbit_krw,SUPERTREND_TSMOM_30_INDEX_GT_MA50_SIZING,1,1,10,2,-0.022742505,-0.040628254,-0.84072421,3695,7.4362456,0.41096925,True,,0,0,0,0
upbit_krw,SUPERTREND_TSMOM_30_INDEX_GT_MA50_SIZING,1.5,1.5,15,3,-0.035134226,-0.044915814,-0.84512967,3695,7.4362456,0.41084132,True,,0,0,0,0
upbit_krw,SUPERTREND_TSMOM_30_INDEX_GT_MA50_SIZING,2,2,20,4,-0.047416287,-0.04918022,-0.84941585,3695,7.4362456,0.4107104,True,,0,0,0,0
upbit_krw,SUPERTREND_TSMOM_30_SCORE_AVG_GT_1_GATE,0.5,0.5,5,1,-0.0063373767,-0.034238192,-0.82907321,3692,7.4335358,0.41141985,True,,0,0,0,0
upbit_krw,SUPERTREND_TSMOM_30_SCORE_AVG_GT_1_GATE,1,1,10,2,-0.01893645,-0.038560183,-0.83379201,3692,7.4335358,0.41124798,True,,0,0,0,0
upbit_krw,SUPERTREND_TSMOM_30_SCORE_AVG_GT_1_GATE,1.5,1.5,15,3,-0.031362696,-0.042858815,-0.83838329,3692,7.4335358,0.41110864,True,,0,0,0,0
upbit_krw,SUPERTREND_TSMOM_30_SCORE_AVG_GT_1_GATE,2,2,20,4,-0.043679127,-0.047134221,-0.84285043,3692,7.4335358,0.41097732,True,,0,0,0,0
upbit_krw,SUPERTREND_TSMOM_30_SCORE_AVG_GT_1_SIZING,0.5,0.5,5,1,0.01666374,-0.015490727,-0.76396688,3692,6.2982398,0.41141079,True,,0,0,0,0
upbit_krw,SUPERTREND_TSMOM_30_SCORE_AVG_GT_1_SIZING,1,1,10,2,0.0036817754,-0.019203867,-0.76897696,3692,6.2982398,0.41123891,True,,0,0,0,0
upbit_krw,SUPERTREND_TSMOM_30_SCORE_AVG_GT_1_SIZING,1.5,1.5,15,3,-0.009129917,-0.022899599,-0.77388233,3692,6.2982398,0.41107683,True,,0,0,0,0
upbit_krw,SUPERTREND_TSMOM_30_SCORE_AVG_GT_1_SIZING,2,2,20,4,-0.021833109,-0.026578009,-0.77868515,3692,6.2982398,0.41092477,True,,0,0,0,0
upbit_krw,VIDYA_TSMOM_30_ETH_GT_MA50_GATE,0.5,0.5,5,1,0.0051653071,-0.0084480552,-0.90859112,4417,9.9313393,0.41888167,True,,0,0,0,0
upbit_krw,VIDYA_TSMOM_30_ETH_GT_MA50_GATE,1,1,10,2,-0.012001571,-0.014215902,-0.91070009,4417,9.9313393,0.41883212,True,,0,0,0,0
upbit_krw,VIDYA_TSMOM_30_ETH_GT_MA50_GATE,1.5,1.5,15,3,-0.029161092,-0.019941994,-0.9127617,4417,9.9313393,0.41871307,True,,0,0,0,0
upbit_krw,VIDYA_TSMOM_30_ETH_GT_MA50_GATE,2,2,20,4,-0.046306229,-0.025626669,-0.91477698,4417,9.9313393,0.4185382,True,,0,0,0,0
upbit_krw,VIDYA_TSMOM_30_ETH_GT_MA50_SIZING,0.5,0.5,5,1,0.0051653071,-0.0084480552,-0.90859112,4417,9.9313393,0.41888167,True,,0,0,0,0
upbit_krw,VIDYA_TSMOM_30_ETH_GT_MA50_SIZING,1,1,10,2,-0.012001571,-0.014215902,-0.91070009,4417,9.9313393,0.41883212,True,,0,0,0,0
upbit_krw,VIDYA_TSMOM_30_ETH_GT_MA50_SIZING,1.5,1.5,15,3,-0.029161092,-0.019941994,-0.9127617,4417,9.9313393,0.41871307,True,,0,0,0,0
upbit_krw,VIDYA_TSMOM_30_ETH_GT_MA50_SIZING,2,2,20,4,-0.046306229,-0.025626669,-0.91477698,4417,9.9313393,0.4185382,True,,0,0,0,0
upbit_krw,VIDYA_TSMOM_30_SCORE_AVG_GT_1_SIZING,0.5,0.5,5,1,-0.0023784103,-0.01456709,-0.75889275,4949,8.7875081,0.41711468,True,,0,0,0,0
upbit_krw,VIDYA_TSMOM_30_SCORE_AVG_GT_1_SIZING,1,1,10,2,-0.020209182,-0.019706271,-0.76229101,4949,8.7875081,0.417001,True,,0,0,0,0
upbit_krw,VIDYA_TSMOM_30_SCORE_AVG_GT_1_SIZING,1.5,1.5,15,3,-0.038029342,-0.02481151,-0.7656425,4949,8.7875081,0.41682803,True,,0,0,0,0
upbit_krw,VIDYA_TSMOM_30_SCORE_AVG_GT_1_SIZING,2,2,20,4,-0.055832586,-0.029883056,-0.76894785,4949,8.7875081,0.41671368,True,,0,0,0,0
upbit_krw,VMA_TSMOM_30_ETH_GT_MA50_GATE,0.5,0.5,5,1,0.0131036,-0.0084937062,-0.92795089,4931,11.579521,0.43151347,True,,0,0,0,0
upbit_krw,VMA_TSMOM_30_ETH_GT_MA50_GATE,1,1,10,2,-0.0067210488,-0.015133394,-0.92988041,4931,11.579521,0.43135585,True,,0,0,0,0
upbit_krw,VMA_TSMOM_30_ETH_GT_MA50_GATE,1.5,1.5,15,3,-0.026512053,-0.021717861,-0.93175944,4931,11.579521,0.43122964,True,,0,0,0,0
upbit_krw,VMA_TSMOM_30_ETH_GT_MA50_GATE,2,2,20,4,-0.046254974,-0.028247625,-0.93358926,4931,11.579521,0.43097842,True,,0,0,0,0
upbit_krw,VMA_TSMOM_30_ETH_GT_MA50_SIZING,0.5,0.5,5,1,0.0131036,-0.0084937062,-0.92795089,4931,11.579521,0.43151347,True,,0,0,0,0
upbit_krw,VMA_TSMOM_30_ETH_GT_MA50_SIZING,1,1,10,2,-0.0067210488,-0.015133394,-0.92988041,4931,11.579521,0.43135585,True,,0,0,0,0
upbit_krw,VMA_TSMOM_30_ETH_GT_MA50_SIZING,1.5,1.5,15,3,-0.026512053,-0.021717861,-0.93175944,4931,11.579521,0.43122964,True,,0,0,0,0
upbit_krw,VMA_TSMOM_30_ETH_GT_MA50_SIZING,2,2,20,4,-0.046254974,-0.028247625,-0.93358926,4931,11.579521,0.43097842,True,,0,0,0,0
upbit_krw,VMA_TSMOM_30_SCORE_AVG_GT_1_GATE,0.5,0.5,5,1,-0.022049031,-0.03232813,-0.93774125,5469,12.584992,0.43281612,True,,0,0,0,0
upbit_krw,VMA_TSMOM_30_SCORE_AVG_GT_1_GATE,1,1,10,2,-0.042348656,-0.039510031,-0.93941435,5469,12.584992,0.43263845,True,,0,0,0,0
upbit_krw,VMA_TSMOM_30_SCORE_AVG_GT_1_GATE,1.5,1.5,15,3,-0.062624298,-0.046626616,-0.94104351,5469,12.584992,0.43247117,True,,0,0,0,0
upbit_krw,VMA_TSMOM_30_SCORE_AVG_GT_1_GATE,2,2,20,4,-0.082862389,-0.053678546,-0.94262986,5469,12.584992,0.43233098,True,,0,0,0,0
upbit_krw,VMA_TSMOM_30_SCORE_AVG_GT_1_SIZING,0.5,0.5,5,1,0.0013367829,-0.013624493,-0.79967677,5469,9.9689055,0.43280711,True,,0,0,0,0
upbit_krw,VMA_TSMOM_30_SCORE_AVG_GT_1_SIZING,1,1,10,2,-0.018722154,-0.019426284,-0.80305557,5469,9.9689055,0.43262943,True,,0,0,0,0
upbit_krw,VMA_TSMOM_30_SCORE_AVG_GT_1_SIZING,1.5,1.5,15,3,-0.038747156,-0.025185274,-0.80637851,5469,9.9689055,0.43245002,True,,0,0,0,0
upbit_krw,VMA_TSMOM_30_SCORE_AVG_GT_1_SIZING,2,2,20,4,-0.058725819,-0.030901814,-0.8096465,5469,9.9689055,0.43230082,True,,0,0,0,0
